PAIS;POSTO_APLICADOR;NU_INSCRICAO;NOTA_ENTREVISTADOR;NOTA_OBSERVADOR;NOTA_FINAL;DISCREPANCIA;SITUACAO
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001680;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002107;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002039;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001998;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002404;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001635;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002416;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001265;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001126;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001692;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000335;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000825;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000853;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000991;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001735;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002512;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002011;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002480;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001127;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001845;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001195;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001463;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000281;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001739;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002527;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002432;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000092;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002734;4;2,67;3,335;1,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000430;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002628;3;3;3;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000984;3;4;3,5;1;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001024;3;3,83;3,415;0,83;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002100;3;5;4;2;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001962;3;3,25;3,125;0,25;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000299;2;2,75;2,375;0,75;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000103;4;5;4,5;1;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000697;2;3;2,5;1;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002897;4;4,54;4,27;0,54;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000028;2;4,17;3,085;2,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000926;4;3,41;3,705;0,59;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002566;3;3,5;3,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000629;4;4,5;4,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002405;4;4,12;4,06;0,12;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000318;4;4,42;4,21;0,42;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000756;2;2,96;2,48;0,96;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001881;1;1,92;1,46;0,92;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001304;4;3,71;3,855;0,29;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001407;2;3,33;2,665;1,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002414;3;2,5;2,75;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001183;2;2,5;2,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000547;4;3,83;3,915;0,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000507;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000361;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001855;1;1,91;1,455;0,91;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000162;4;4,46;4,23;0,46;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000661;3;3,25;3,125;0,25;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001292;2;2,33;2,165;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000392;3;3,67;3,335;0,67;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001574;4;4,17;4,085;0,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001050;5;4,17;4,585;0,83;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000791;3;3,17;3,085;0,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001771;3;3,17;3,085;0,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001796;4;4;4;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002530;2;3,25;2,625;1,25;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000388;2;3,5;2,75;1,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001067;4;5;4,5;1;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002017;3;3,75;3,375;0,75;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001841;3;3,17;3,085;0,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001844;2;1,96;1,98;0,04;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001527;3;3,5;3,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002469;4;4,17;4,085;0,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002584;3;3,67;3,335;0,67;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000413;3;3,58;3,29;0,58;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001387;0;2,62;1,31;2,62;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000091;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000211;3;3,62;3,31;0,62;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002520;2;3,21;2,605;1,21;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001335;3;4,5;3,75;1,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001780;1;3;2;2;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000639;2;2,62;2,31;0,62;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000017;4;4,25;4,125;0,25;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001638;1;3,29;2,145;2,29;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000935;4;4,5;4,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001295;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001979;4;4,33;4,165;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001764;4;3,71;3,855;0,29;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000554;5;4,92;4,96;0,08;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001150;4;3,67;3,835;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002849;4;4,58;4,29;0,58;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001674;3;4,79;3,895;1,79;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000729;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000843;2;3,21;2,605;1,21;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002720;3;3,04;3,02;0,04;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000240;3;3,75;3,375;0,75;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000390;4;3,67;3,835;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001860;1;1;1;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001819;4;4,33;4,165;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000384;4;3,33;3,665;0,67;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000748;4;4,12;4,06;0,12;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002410;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001711;2;3,67;2,835;1,67;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002635;2;2,46;2,23;0,46;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001755;3;3,62;3,31;0,62;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001706;1;3,25;2,125;2,25;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001782;4;4,33;4,165;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001891;3;3,46;3,23;0,46;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001205;2;3,04;2,52;1,04;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001785;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002893;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001191;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001431;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001970;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001728;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001626;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000337;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000727;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001606;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001786;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001866;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001759;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001453;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001864;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001489;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001803;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001288;3;3,75;3,375;0,75;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001863;2;2,5;2,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000195;4;4,5;4,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001818;2;2,33;2,165;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001885;3;3,5;3,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000049;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001964;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001795;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001869;0;0;0;0;Ausente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002044;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000294;4;4,71;4,355;0,71;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001681;4;4,33;4,165;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001381;3;4,08;3,54;1,08;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000751;1;3,17;2,085;2,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002524;3;3,5;3,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000718;4;4,75;4,375;0,75;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001293;2;2,83;2,415;0,83;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000868;3;3,5;3,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001967;3;2,41;2,705;0,59;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000846;1;2;1,5;1;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001737;3;3,83;3,415;0,83;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002053;2;2,79;2,395;0,79;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002070;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001652;3;3,67;3,335;0,67;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001252;5;4,71;4,855;0,29;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002447;3;3,46;3,23;0,46;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000603;1;1,67;1,335;0,67;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000543;3;3,92;3,46;0,92;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002545;2;2,83;2,415;0,83;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002540;2;3,92;2,96;1,92;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002406;5;4,5;4,75;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001370;2;2,09;2,045;0,09;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001634;2;3,5;2,75;1,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001349;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001236;5;4,84;4,92;0,16;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000665;4;4,33;4,165;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001603;2;3,5;2,75;1,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001270;2;2,25;2,125;0,25;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001957;3;3,5;3,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001357;1;1,54;1,27;0,54;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002874;2;1,71;1,855;0,29;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001800;2;4,54;3,27;2,54;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000184;1;2,88;1,94;1,88;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000570;3;3,5;3,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000760;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001843;4;4,09;4,045;0,09;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001462;2;2,17;2,085;0,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002425;2;2,08;2,04;0,08;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002899;3;4;3,5;1;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001484;4;5;4,5;1;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000309;2;2,38;2,19;0,38;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001339;2;4,33;3,165;2,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002455;4;4,17;4,085;0,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002640;3;3,42;3,21;0,42;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001582;2;2,96;2,48;0,96;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001955;4;3,41;3,705;0,59;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001968;2;2,83;2,415;0,83;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000169;1;2,5;1,75;1,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002008;4;4,46;4,23;0,46;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002762;4;4,5;4,25;0,5;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001682;2;3,08;2,54;1,08;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000519;3;3,59;3,295;0,59;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001460;3;3;3;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002006;3;3,25;3,125;0,25;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000098;1;2,33;1,665;1,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002461;3;3,75;3,375;0,75;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000966;4;4,33;4,165;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001937;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000874;3;3,83;3,415;0,83;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000968;4;4,33;4,165;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000743;1;2,33;1,665;1,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002108;3;3,75;3,375;0,75;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000094;4;3,33;3,665;0,67;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000660;5;4,83;4,915;0,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000572;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002486;3;3,33;3,165;0,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001477;3;4,17;3,585;1,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301002485;4;4,17;4,085;0,17;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001045;3;4;3,5;1;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000462;3;4,33;3,665;1,33;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301001230;5;4,79;4,895;0,21;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000601;5;5;5;0;Presente
Brasil;Universidade Metodista-Unidade São Bernardo-UMESP;201301000504;3;4,92;3,96;1,92;Presente
Argentina;Universidade Nacional de Córdoba;201301004112;5;5;5;0;Presente
Argentina;Universidade Nacional de Córdoba;201301001952;3;4,54;3,77;1,54;Presente
Argentina;Universidade Nacional de Córdoba;201301001042;3;2,38;2,69;0,62;Presente
Argentina;Universidade Nacional de Córdoba;201301000954;2;3,25;2,625;1,25;Presente
Argentina;Universidade Nacional de Córdoba;201301003155;0;0;0;0;Ausente
Argentina;Universidade Nacional de Córdoba;201301003497;0;0;0;0;Ausente
Argentina;Universidade Nacional de Córdoba;201301001588;0;0;0;0;Ausente
